data,produto,regiao,quantidade,preco_unitario,faturamento
2024-07-12,Placa de Vídeo,Norte,8,1748.46,13987.65
2024-07-12,SSD,Nordeste,7,414.65,2902.57
2024-07-12,SSD,Norte,3,461.51,1384.54
2024-07-12,Placa de Vídeo,Sudeste,4,1951.81,7807.24
2024-07-13,SSD,Sudeste,5,486.83,2434.16
2024-07-13,Placa de Vídeo,Nordeste,7,1893.17,13252.21
2024-07-13,Placa de Vídeo,Centro-Oeste,5,1996.72,9983.59
2024-07-13,Placa de Vídeo,Norte,5,1894.66,9473.28
2024-07-13,Mouse,Nordeste,4,132.31,529.25
2024-07-13,SSD,Sul,4,510.45,2041.81
2024-07-13,Mouse,Sudeste,5,100.31,501.55
2024-07-14,SSD,Nordeste,5,452.4,2261.98
2024-07-14,Mouse,Sul,4,132.41,529.63
2024-07-14,Mouse,Sudeste,11,130.35,1433.82
2024-07-14,Mouse,Centro-Oeste,3,113.69,341.07
2024-07-14,SSD,Sudeste,4,462.01,1848.03
2024-07-14,Placa de Vídeo,Sul,3,1602.07,4806.2
2024-07-14,Placa de Vídeo,Nordeste,3,1769.26,5307.79
2024-07-14,SSD,Centro-Oeste,8,423.95,3391.57
2024-07-14,Mouse,Sul,6,78.41,470.44
2024-07-15,SSD,Sudeste,5,532.81,2664.05
2024-07-15,Placa de Vídeo,Norte,2,1875.1,3750.19
2024-07-15,Placa de Vídeo,Centro-Oeste,2,1649.6,3299.19
2024-07-15,SSD,Centro-Oeste,9,518.65,4667.89
2024-07-15,Mouse,Sul,5,126.35,631.77
2024-07-15,SSD,Centro-Oeste,5,448.82,2244.1
2024-07-15,Mouse,Centro-Oeste,8,141.95,1135.61
2024-07-15,Placa de Vídeo,Centro-Oeste,6,1816.84,10901.03
2024-07-15,Placa de Vídeo,Sudeste,9,1823.65,16412.84
2024-07-15,Mouse,Sul,6,99.91,599.47
2024-07-15,Mouse,Sudeste,4,132.42,529.7
2024-07-16,Placa de Vídeo,Centro-Oeste,3,1985.49,5956.47
2024-07-16,SSD,Norte,4,494.71,1978.85
2024-07-16,SSD,Sudeste,6,485.82,2914.89
2024-07-16,SSD,Sudeste,2,407.82,815.65
2024-07-16,Mouse,Nordeste,4,122.75,490.99
2024-07-16,Mouse,Nordeste,6,93.14,558.84
2024-07-16,Mouse,Centro-Oeste,11,116.02,1276.23
2024-07-16,Mouse,Sudeste,8,124.41,995.26
2024-07-16,Mouse,Norte,1,117.2,117.2
2024-07-16,Mouse,Centro-Oeste,7,117.64,823.47
2024-07-16,SSD,Norte,3,466.11,1398.32
2024-07-16,Placa de Vídeo,Sul,6,1792.95,10757.72
2024-07-16,Placa de Vídeo,Sul,4,1769.37,7077.49
2024-07-17,SSD,Sul,6,505.9,3035.38
2024-07-17,SSD,Sul,3,433.3,1299.91
2024-07-17,SSD,Centro-Oeste,6,489.64,2937.84
2024-07-17,SSD,Nordeste,5,467.32,2336.58
2024-07-17,Mouse,Nordeste,4,104.47,417.86
2024-07-18,Mouse,Sul,9,92.85,835.66
2024-07-18,SSD,Norte,3,486.19,1458.57
2024-07-18,SSD,Nordeste,6,493.34,2960.05
2024-07-18,Mouse,Sul,7,109.17,764.22
2024-07-18,SSD,Centro-Oeste,6,426.56,2559.39
2024-07-19,SSD,Norte,3,481.79,1445.36
2024-07-19,Mouse,Nordeste,4,141.04,564.17
2024-07-19,Mouse,Nordeste,8,114.83,918.68
2024-07-19,Mouse,Sul,5,137.08,685.42
2024-07-19,Placa de Vídeo,Norte,5,1577.41,7887.03
2024-07-19,Placa de Vídeo,Nordeste,3,1651.42,4954.25
2024-07-19,Mouse,Sul,5,126.67,633.35
2024-07-19,Placa de Vídeo,Nordeste,10,1821.45,18214.54
2024-07-19,SSD,Norte,5,383.01,1915.06
2024-07-19,SSD,Norte,4,442.73,1770.93
2024-07-19,Mouse,Sul,5,116.29,581.45
2024-07-20,Mouse,Sudeste,2,113.52,227.03
2024-07-20,SSD,Centro-Oeste,8,496.32,3970.54
2024-07-20,SSD,Nordeste,6,499.22,2995.29
2024-07-20,Placa de Vídeo,Centro-Oeste,6,1839.75,11038.49
2024-07-20,Placa de Vídeo,Nordeste,4,1704.74,6818.95
2024-07-21,SSD,Nordeste,7,507.01,3549.04
2024-07-21,Placa de Vídeo,Nordeste,8,1803.4,14427.17
2024-07-21,Mouse,Sul,9,114.58,1031.21
2024-07-21,Mouse,Sudeste,7,115.35,807.44
2024-07-21,SSD,Centro-Oeste,4,475.19,1900.77
2024-07-21,SSD,Centro-Oeste,6,568.65,3411.93
2024-07-21,SSD,Centro-Oeste,2,432.69,865.38
2024-07-21,Mouse,Centro-Oeste,8,131.22,1049.79
2024-07-21,Placa de Vídeo,Nordeste,6,1832.19,10993.16
2024-07-21,Placa de Vídeo,Nordeste,7,1743.74,12206.21
2024-07-21,Placa de Vídeo,Norte,9,1784.83,16063.51
2024-07-21,SSD,Norte,1,455.73,455.73
2024-07-22,SSD,Sudeste,3,419.73,1259.19
2024-07-22,Mouse,Sudeste,9,120.41,1083.67
2024-07-22,SSD,Centro-Oeste,7,425.15,2976.03
2024-07-22,SSD,Sul,4,463.14,1852.57
2024-07-22,SSD,Centro-Oeste,6,440.96,2645.76
2024-07-22,SSD,Sul,8,477.08,3816.64
2024-07-23,Placa de Vídeo,Centro-Oeste,6,1910.88,11465.3
2024-07-23,Mouse,Centro-Oeste,3,109.9,329.69
2024-07-23,Mouse,Centro-Oeste,8,106.23,849.84
2024-07-23,Mouse,Centro-Oeste,5,150.67,753.37
2024-07-23,Placa de Vídeo,Sudeste,4,1747.45,6989.82
2024-07-23,Placa de Vídeo,Centro-Oeste,3,1707.0,5120.99
2024-07-23,Placa de Vídeo,Norte,5,1759.44,8797.19
2024-07-23,Mouse,Sul,3,124.64,373.92
2024-07-23,SSD,Sul,6,427.43,2564.57
2024-07-23,Placa de Vídeo,Nordeste,2,1757.22,3514.43
2024-07-23,SSD,Sul,6,530.12,3180.71
2024-07-23,SSD,Centro-Oeste,3,437.6,1312.81
2024-07-24,Placa de Vídeo,Nordeste,4,1767.42,7069.67
2024-07-24,Placa de Vídeo,Sudeste,3,1816.5,5449.49
2024-07-24,Mouse,Norte,4,136.98,547.93
2024-07-24,SSD,Nordeste,4,483.3,1933.22
2024-07-24,SSD,Sudeste,6,533.96,3203.75
2024-07-24,Mouse,Sul,5,107.14,535.71
2024-07-24,SSD,Centro-Oeste,3,469.67,1409.02
2024-07-25,SSD,Sul,7,468.2,3277.42
2024-07-25,SSD,Sul,3,445.58,1336.75
2024-07-25,SSD,Sudeste,5,443.08,2215.42
2024-07-25,SSD,Norte,4,431.24,1724.97
2024-07-25,Mouse,Sudeste,6,147.94,887.63
2024-07-25,Placa de Vídeo,Centro-Oeste,5,1908.01,9540.06
2024-07-25,Placa de Vídeo,Norte,4,1602.2,6408.79
2024-07-26,SSD,Centro-Oeste,2,449.7,899.4
2024-07-26,SSD,Sul,5,425.5,2127.52
2024-07-26,Mouse,Centro-Oeste,4,121.85,487.39
2024-07-26,Placa de Vídeo,Sul,5,1718.21,8591.03
2024-07-26,SSD,Sul,5,455.62,2278.1
2024-07-27,SSD,Centro-Oeste,7,430.5,3013.51
2024-07-27,Mouse,Sudeste,5,130.91,654.56
2024-07-27,Placa de Vídeo,Nordeste,6,1785.82,10714.94
2024-07-27,Mouse,Sul,8,125.59,1004.7
2024-07-27,Placa de Vídeo,Centro-Oeste,6,1612.01,9672.05
2024-07-27,Mouse,Centro-Oeste,7,140.75,985.27
2024-07-27,Placa de Vídeo,Nordeste,4,1857.47,7429.89
2024-07-27,SSD,Centro-Oeste,8,479.88,3839.01
2024-07-27,SSD,Sul,6,444.56,2667.37
2024-07-27,Placa de Vídeo,Sudeste,4,1918.56,7674.25
2024-07-27,Placa de Vídeo,Nordeste,7,1902.87,13320.09
2024-07-27,Mouse,Sudeste,10,106.17,1061.74
2024-07-27,SSD,Centro-Oeste,7,410.93,2876.53
2024-07-28,Placa de Vídeo,Sul,3,1765.85,5297.56
2024-07-28,SSD,Sudeste,2,488.04,976.09
2024-07-28,SSD,Centro-Oeste,3,395.04,1185.11
2024-07-28,SSD,Nordeste,4,425.13,1700.53
2024-07-28,SSD,Centro-Oeste,3,439.41,1318.23
2024-07-28,SSD,Sul,7,482.39,3376.73
2024-07-28,Placa de Vídeo,Centro-Oeste,5,1805.88,9029.38
2024-07-28,Placa de Vídeo,Sudeste,7,1775.02,12425.16
2024-07-28,Mouse,Sul,4,127.93,511.71
2024-07-28,SSD,Sudeste,10,467.2,4672.04
2024-07-29,SSD,Sudeste,2,417.85,835.69
2024-07-29,SSD,Nordeste,5,469.55,2347.76
2024-07-29,Mouse,Nordeste,6,125.63,753.77
2024-07-29,Placa de Vídeo,Centro-Oeste,1,1828.93,1828.93
2024-07-29,Placa de Vídeo,Sul,1,1816.53,1816.53
2024-07-29,SSD,Nordeste,4,419.66,1678.64
2024-07-29,SSD,Sul,3,502.64,1507.93
2024-07-29,Placa de Vídeo,Norte,4,1980.64,7922.54
2024-07-29,Placa de Vídeo,Norte,1,1849.4,1849.4
2024-07-29,Mouse,Nordeste,9,110.0,990.01
2024-07-29,SSD,Centro-Oeste,5,473.6,2368.02
2024-07-29,Mouse,Centro-Oeste,6,92.72,556.29
2024-07-29,Mouse,Norte,12,92.08,1104.93
2024-07-30,Mouse,Centro-Oeste,7,108.53,759.7
2024-07-30,Mouse,Nordeste,4,114.91,459.65
2024-07-30,Placa de Vídeo,Sudeste,7,1693.3,11853.12
2024-07-30,Mouse,Nordeste,4,126.69,506.77
2024-07-30,Placa de Vídeo,Norte,3,1917.09,5751.28
2024-07-30,SSD,Nordeste,3,470.11,1410.33
2024-07-30,SSD,Centro-Oeste,5,409.5,2047.49
2024-07-30,SSD,Sudeste,7,528.33,3698.28
2024-07-30,SSD,Sul,3,483.94,1451.81
2024-07-30,Mouse,Norte,3,128.57,385.71
2024-07-30,Placa de Vídeo,Nordeste,2,1637.85,3275.71
2024-07-30,SSD,Sul,5,447.49,2237.45
2024-07-31,SSD,Norte,6,512.2,3073.21
2024-07-31,SSD,Sul,9,553.8,4984.23
2024-07-31,Placa de Vídeo,Sul,7,1840.28,12881.95
2024-07-31,SSD,Sudeste,4,412.66,1650.65
2024-07-31,Mouse,Norte,4,122.34,489.36
2024-07-31,SSD,Norte,4,524.72,2098.89
2024-07-31,SSD,Sul,1,449.84,449.84
2024-07-31,SSD,Nordeste,4,471.59,1886.34
2024-07-31,SSD,Centro-Oeste,7,403.54,2824.75
2024-07-31,SSD,Norte,8,392.73,3141.85
2024-07-31,Placa de Vídeo,Centro-Oeste,3,2082.42,6247.25
2024-08-01,SSD,Norte,1,447.75,447.75
2024-08-01,Mouse,Norte,10,104.0,1039.99
2024-08-01,Mouse,Centro-Oeste,4,107.88,431.5
2024-08-01,Placa de Vídeo,Sudeste,3,1840.41,5521.23
2024-08-01,Mouse,Centro-Oeste,5,130.26,651.31
2024-08-01,Mouse,Nordeste,6,122.02,732.11
2024-08-01,Placa de Vídeo,Sudeste,5,1869.88,9349.41
2024-08-01,Mouse,Norte,6,112.39,674.34
2024-08-02,Mouse,Norte,2,110.79,221.58
2024-08-02,SSD,Nordeste,6,447.17,2683.01
2024-08-02,Mouse,Sul,8,143.79,1150.33
2024-08-02,Mouse,Sudeste,6,120.57,723.43
2024-08-02,SSD,Sudeste,4,463.02,1852.09
2024-08-02,Mouse,Centro-Oeste,9,102.95,926.55
2024-08-02,Placa de Vídeo,Sudeste,4,1891.36,7565.43
2024-08-02,Placa de Vídeo,Nordeste,5,1848.04,9240.19
2024-08-02,Placa de Vídeo,Sul,3,1896.88,5690.63
2024-08-02,Mouse,Centro-Oeste,6,88.16,528.97
2024-08-03,SSD,Sudeste,2,413.69,827.38
2024-08-03,SSD,Nordeste,4,408.27,1633.08
2024-08-03,SSD,Sul,6,476.48,2858.9
2024-08-03,SSD,Nordeste,11,488.9,5377.9
2024-08-03,Placa de Vídeo,Norte,1,1847.44,1847.44
2024-08-04,Placa de Vídeo,Centro-Oeste,5,1602.91,8014.54
2024-08-04,Mouse,Norte,6,140.09,840.52
2024-08-04,SSD,Sul,4,441.32,1765.29
2024-08-04,Mouse,Sudeste,8,130.07,1040.57
2024-08-04,SSD,Nordeste,8,465.37,3722.93
2024-08-04,SSD,Sudeste,4,428.58,1714.33
2024-08-04,SSD,Norte,4,517.86,2071.44
2024-08-04,Mouse,Centro-Oeste,7,109.71,768.0
2024-08-04,SSD,Centro-Oeste,10,426.37,4263.74
2024-08-04,Mouse,Sudeste,6,119.97,719.82
2024-08-04,SSD,Sudeste,4,398.61,1594.43
2024-08-05,SSD,Norte,5,516.75,2583.75
2024-08-05,Placa de Vídeo,Sudeste,2,1755.14,3510.28
2024-08-05,SSD,Norte,2,451.15,902.31
2024-08-05,Mouse,Centro-Oeste,12,115.43,1385.1
2024-08-05,Placa de Vídeo,Centro-Oeste,5,1707.08,8535.4
2024-08-05,Placa de Vídeo,Sul,3,1730.2,5190.61
2024-08-05,Mouse,Norte,3,96.16,288.48
2024-08-05,Placa de Vídeo,Nordeste,6,1740.78,10444.7
2024-08-05,Mouse,Centro-Oeste,8,121.39,971.14
2024-08-05,Placa de Vídeo,Sul,6,1820.61,10923.68
2024-08-05,Placa de Vídeo,Sul,3,1807.27,5421.82
2024-08-05,Placa de Vídeo,Nordeste,4,1905.98,7623.92
2024-08-05,SSD,Centro-Oeste,7,406.32,2844.26
2024-08-06,Placa de Vídeo,Nordeste,3,1808.88,5426.64
2024-08-06,Placa de Vídeo,Centro-Oeste,4,1682.33,6729.33
2024-08-06,Placa de Vídeo,Nordeste,3,1828.31,5484.94
2024-08-06,SSD,Centro-Oeste,5,464.39,2321.94
2024-08-06,SSD,Sudeste,5,452.22,2261.09
2024-08-06,Mouse,Nordeste,10,119.15,1191.55
2024-08-06,Placa de Vídeo,Norte,5,1751.29,8756.43
2024-08-06,SSD,Norte,6,425.64,2553.86
2024-08-06,Mouse,Sul,5,103.03,515.14
2024-08-06,SSD,Sudeste,2,496.3,992.59
2024-08-06,SSD,Nordeste,1,495.98,495.98
2024-08-06,SSD,Norte,5,455.79,2278.94
2024-08-06,Mouse,Nordeste,2,111.77,223.55
2024-08-07,Placa de Vídeo,Sudeste,6,1623.04,9738.24
2024-08-07,Mouse,Norte,10,114.36,1143.6
2024-08-07,SSD,Sudeste,7,454.99,3184.95
2024-08-07,Placa de Vídeo,Sudeste,4,1680.44,6721.77
2024-08-07,Mouse,Centro-Oeste,7,110.06,770.44
2024-08-07,Mouse,Sul,6,144.83,868.96
2024-08-07,Mouse,Norte,3,112.43,337.28
2024-08-07,SSD,Sul,4,483.61,1934.42
2024-08-08,Mouse,Centro-Oeste,6,119.43,716.6
2024-08-08,Mouse,Nordeste,6,91.68,550.09
2024-08-08,Mouse,Nordeste,10,104.81,1048.08
2024-08-08,Placa de Vídeo,Nordeste,1,1846.28,1846.28
2024-08-08,SSD,Centro-Oeste,4,448.85,1795.41
2024-08-08,SSD,Sudeste,2,414.29,828.58
2024-08-08,Placa de Vídeo,Sudeste,1,1837.82,1837.82
2024-08-08,Mouse,Sul,5,127.45,637.25
2024-08-08,Mouse,Centro-Oeste,5,133.64,668.18
2024-08-08,SSD,Sudeste,6,435.93,2615.6
2024-08-09,SSD,Nordeste,8,527.89,4223.14
2024-08-09,SSD,Centro-Oeste,3,335.75,1007.25
2024-08-09,Mouse,Centro-Oeste,6,115.66,693.95
2024-08-09,SSD,Sul,11,416.04,4576.43
2024-08-09,Placa de Vídeo,Norte,5,1946.54,9732.69
2024-08-09,Mouse,Norte,2,102.1,204.2
2024-08-09,SSD,Sudeste,4,491.02,1964.09
2024-08-09,Mouse,Sudeste,8,127.6,1020.78
2024-08-09,SSD,Nordeste,4,391.21,1564.85
2024-08-10,SSD,Norte,5,419.06,2095.32
2024-08-10,Placa de Vídeo,Centro-Oeste,3,1864.84,5594.51
2024-08-10,Mouse,Norte,10,115.4,1154.01
2024-08-10,SSD,Nordeste,8,473.47,3787.79
2024-08-10,Placa de Vídeo,Nordeste,5,1965.89,9829.47
2024-08-10,SSD,Sul,1,396.53,396.53
2024-08-10,SSD,Sudeste,2,425.32,850.64
2024-08-11,Placa de Vídeo,Sudeste,4,1811.51,7246.04
2024-08-11,Mouse,Norte,6,131.19,787.16
2024-08-11,SSD,Sul,1,486.03,486.03
2024-08-11,Mouse,Sudeste,4,120.76,483.04
2024-08-11,Mouse,Sudeste,4,121.6,486.39
2024-08-11,SSD,Norte,4,441.03,1764.11
2024-08-11,Mouse,Centro-Oeste,7,117.19,820.31
2024-08-11,Mouse,Nordeste,4,116.54,466.15
2024-08-11,SSD,Sul,5,433.11,2165.54
2024-08-11,Mouse,Norte,7,133.61,935.3
2024-08-11,Placa de Vídeo,Centro-Oeste,3,1717.58,5152.73
2024-08-11,SSD,Norte,9,447.34,4026.02
2024-08-11,SSD,Norte,2,399.9,799.8
2024-08-12,Placa de Vídeo,Nordeste,3,1631.67,4895.02
2024-08-12,Mouse,Norte,4,125.69,502.75
2024-08-12,SSD,Sudeste,9,515.57,4640.16
2024-08-12,Mouse,Sul,5,123.33,616.63
2024-08-12,Mouse,Centro-Oeste,7,113.27,792.91
2024-08-12,SSD,Nordeste,7,471.12,3297.87
2024-08-12,SSD,Sul,2,464.35,928.69
2024-08-12,Placa de Vídeo,Nordeste,4,2001.37,8005.48
2024-08-13,Mouse,Nordeste,3,121.16,363.47
2024-08-13,SSD,Sudeste,8,549.45,4395.64
2024-08-13,SSD,Sudeste,9,428.8,3859.2
2024-08-13,SSD,Norte,5,433.89,2169.45
2024-08-13,Placa de Vídeo,Centro-Oeste,4,1758.28,7033.11
2024-08-13,SSD,Norte,5,504.83,2524.16
2024-08-13,SSD,Nordeste,4,523.32,2093.3
2024-08-13,Placa de Vídeo,Centro-Oeste,7,1652.09,11564.64
2024-08-13,Mouse,Centro-Oeste,8,93.86,750.88
2024-08-13,SSD,Nordeste,9,486.27,4376.42
2024-08-13,Mouse,Norte,8,112.61,900.91
2024-08-13,Placa de Vídeo,Norte,2,1846.0,3692.01
2024-08-13,Mouse,Norte,9,136.36,1227.28
2024-08-14,Mouse,Norte,3,135.04,405.11
2024-08-14,Mouse,Nordeste,7,86.46,605.19
2024-08-14,Mouse,Sul,3,143.47,430.42
2024-08-14,Mouse,Sudeste,9,120.98,1088.83
2024-08-14,SSD,Nordeste,7,486.8,3407.57
2024-08-14,Mouse,Sudeste,5,145.1,725.51
2024-08-14,Mouse,Nordeste,7,103.47,724.29
2024-08-14,SSD,Sudeste,7,393.32,2753.24
2024-08-14,SSD,Sul,8,473.25,3786.04
2024-08-14,Mouse,Nordeste,8,94.39,755.13
2024-08-14,SSD,Nordeste,1,495.29,495.29
2024-08-14,Mouse,Sul,7,129.05,903.38
2024-08-14,SSD,Sul,4,478.28,1913.13
2024-08-14,Mouse,Norte,8,123.76,990.1
2024-08-15,Mouse,Sul,7,132.34,926.41
2024-08-15,Mouse,Sul,6,100.13,600.79
2024-08-15,SSD,Sul,5,470.53,2352.63
2024-08-15,SSD,Sul,3,456.89,1370.66
2024-08-15,SSD,Norte,6,420.71,2524.27
2024-08-15,Placa de Vídeo,Centro-Oeste,2,1764.73,3529.46
2024-08-15,SSD,Norte,6,416.0,2495.99
2024-08-15,SSD,Sul,6,419.09,2514.54
2024-08-15,Placa de Vídeo,Centro-Oeste,3,1743.55,5230.65
2024-08-15,SSD,Norte,5,420.15,2100.76
2024-08-16,SSD,Sul,8,476.86,3814.87
2024-08-16,SSD,Sudeste,4,494.76,1979.03
2024-08-16,Placa de Vídeo,Sul,3,2022.12,6066.36
2024-08-16,SSD,Centro-Oeste,2,483.87,967.75
2024-08-16,Placa de Vídeo,Sudeste,3,1748.4,5245.19
2024-08-16,Placa de Vídeo,Nordeste,6,1828.75,10972.5
2024-08-16,SSD,Norte,3,443.23,1329.68
2024-08-16,Mouse,Norte,2,115.29,230.59
2024-08-16,SSD,Sul,5,410.5,2052.51
2024-08-16,Mouse,Centro-Oeste,8,114.98,919.88
2024-08-16,Placa de Vídeo,Centro-Oeste,1,1777.69,1777.69
2024-08-16,Placa de Vídeo,Sudeste,3,1780.47,5341.4
2024-08-16,SSD,Norte,8,421.18,3369.41
2024-08-16,Mouse,Sul,8,129.95,1039.59
2024-08-17,Placa de Vídeo,Nordeste,2,1855.23,3710.45
2024-08-17,Mouse,Nordeste,1,123.72,123.72
2024-08-17,SSD,Sudeste,5,376.76,1883.82
2024-08-17,Placa de Vídeo,Sudeste,5,1717.93,8589.65
2024-08-17,Placa de Vídeo,Sudeste,5,1718.55,8592.77
2024-08-17,SSD,Sul,4,476.65,1906.6
2024-08-18,Mouse,Norte,6,155.41,932.49
2024-08-18,SSD,Sul,3,495.14,1485.43
2024-08-18,SSD,Norte,6,454.44,2726.61
2024-08-18,Placa de Vídeo,Norte,6,1824.87,10949.24
2024-08-18,Placa de Vídeo,Norte,3,1773.3,5319.91
2024-08-18,Placa de Vídeo,Centro-Oeste,6,1710.89,10265.37
2024-08-18,Mouse,Nordeste,7,143.41,1003.86
2024-08-18,Mouse,Sul,2,141.86,283.72
2024-08-19,SSD,Norte,4,431.41,1725.63
2024-08-19,SSD,Sul,5,440.38,2201.88
2024-08-19,SSD,Sudeste,3,442.09,1326.28
2024-08-19,Mouse,Centro-Oeste,8,118.4,947.17
2024-08-19,Mouse,Sul,7,117.01,819.04
2024-08-19,SSD,Norte,4,418.82,1675.27
2024-08-19,SSD,Nordeste,3,430.78,1292.33
2024-08-20,SSD,Norte,2,405.03,810.07
2024-08-20,SSD,Norte,3,405.59,1216.76
2024-08-20,Mouse,Sudeste,4,100.56,402.24
2024-08-20,Mouse,Sul,3,122.64,367.93
2024-08-20,Mouse,Norte,7,105.62,739.36
2024-08-20,SSD,Sul,2,427.0,854.0
2024-08-20,Mouse,Sudeste,6,144.52,867.11
2024-08-20,Placa de Vídeo,Centro-Oeste,4,1780.32,7121.28
2024-08-20,Mouse,Sul,4,128.39,513.56
2024-08-20,SSD,Nordeste,4,438.83,1755.31
2024-08-20,SSD,Sul,3,507.75,1523.24
2024-08-21,Mouse,Norte,5,104.61,523.04
2024-08-21,Placa de Vídeo,Centro-Oeste,4,1871.47,7485.86
2024-08-21,Placa de Vídeo,Centro-Oeste,6,1759.34,10556.01
2024-08-21,Mouse,Sul,7,121.5,850.52
2024-08-21,Placa de Vídeo,Norte,7,1757.19,12300.33
2024-08-21,Placa de Vídeo,Sul,6,1970.6,11823.57
2024-08-22,Mouse,Sul,7,107.63,753.42
2024-08-22,Placa de Vídeo,Centro-Oeste,5,1781.84,8909.22
2024-08-22,SSD,Sul,3,451.43,1354.29
2024-08-22,Mouse,Centro-Oeste,5,114.88,574.4
2024-08-22,Placa de Vídeo,Sul,5,1787.69,8938.43
2024-08-22,Mouse,Norte,8,119.96,959.66
2024-08-22,Mouse,Sudeste,11,114.47,1259.19
2024-08-22,Placa de Vídeo,Norte,9,1807.57,16268.11
2024-08-22,Placa de Vídeo,Sudeste,8,1854.03,14832.26
2024-08-22,Mouse,Sul,9,116.77,1050.91
2024-08-22,Placa de Vídeo,Nordeste,3,1856.3,5568.89
2024-08-22,SSD,Sul,6,457.91,2747.45
2024-08-23,SSD,Norte,5,455.16,2275.78
2024-08-23,Mouse,Centro-Oeste,4,122.59,490.37
2024-08-23,Mouse,Sudeste,4,118.14,472.56
2024-08-23,SSD,Centro-Oeste,6,500.96,3005.77
2024-08-23,SSD,Norte,2,412.0,824.0
2024-08-23,Placa de Vídeo,Centro-Oeste,4,1722.5,6890.02
2024-08-24,SSD,Sudeste,3,462.93,1388.78
2024-08-24,Placa de Vídeo,Sul,7,1829.88,12809.13
2024-08-24,SSD,Norte,2,391.77,783.55
2024-08-24,SSD,Norte,2,488.47,976.93
2024-08-24,Placa de Vídeo,Centro-Oeste,4,1698.2,6792.8
2024-08-24,SSD,Sudeste,6,423.49,2540.96
2024-08-24,SSD,Sudeste,1,489.68,489.68
2024-08-24,Placa de Vídeo,Sul,3,1796.58,5389.74
2024-08-24,SSD,Sudeste,7,422.2,2955.42
2024-08-24,Placa de Vídeo,Sul,3,1674.75,5024.26
2024-08-24,Mouse,Sul,9,124.81,1123.25
2024-08-24,SSD,Nordeste,5,440.52,2202.6
2024-08-25,Placa de Vídeo,Sul,4,1594.7,6378.8
2024-08-25,SSD,Sul,7,466.66,3266.63
2024-08-25,Placa de Vídeo,Norte,3,1819.74,5459.21
2024-08-25,Placa de Vídeo,Sudeste,2,1836.31,3672.62
2024-08-25,SSD,Centro-Oeste,4,469.19,1876.77
2024-08-25,Placa de Vídeo,Sudeste,3,1784.42,5353.26
2024-08-26,Mouse,Norte,7,115.15,806.05
2024-08-26,Placa de Vídeo,Nordeste,2,1777.15,3554.29
2024-08-26,SSD,Sul,1,411.52,411.52
2024-08-26,SSD,Norte,9,467.38,4206.43
2024-08-26,Mouse,Sul,4,138.28,553.11
2024-08-26,Placa de Vídeo,Centro-Oeste,1,1713.86,1713.86
2024-08-27,SSD,Norte,8,476.09,3808.69
2024-08-27,Mouse,Centro-Oeste,5,95.68,478.38
2024-08-27,SSD,Sudeste,6,459.75,2758.52
2024-08-27,Mouse,Sudeste,5,127.33,636.63
2024-08-27,Placa de Vídeo,Norte,3,1865.25,5595.74
2024-08-27,SSD,Nordeste,4,477.3,1909.19
2024-08-27,SSD,Sul,4,410.08,1640.32
2024-08-28,Placa de Vídeo,Norte,8,1897.75,15181.98
2024-08-28,Mouse,Sul,6,118.39,710.34
2024-08-28,Mouse,Norte,7,124.74,873.17
2024-08-28,Placa de Vídeo,Nordeste,7,1882.11,13174.77
2024-08-28,SSD,Norte,4,533.41,2133.65
2024-08-28,Placa de Vídeo,Sudeste,3,1607.9,4823.7
2024-08-28,SSD,Sudeste,4,476.24,1904.95
2024-08-28,Placa de Vídeo,Sudeste,4,1792.41,7169.65
2024-08-29,Placa de Vídeo,Nordeste,3,1884.93,5654.79
2024-08-29,SSD,Nordeste,3,463.32,1389.96
2024-08-29,Mouse,Centro-Oeste,11,124.9,1373.88
2024-08-29,SSD,Sul,5,454.71,2273.57
2024-08-29,Placa de Vídeo,Norte,6,1696.0,10176.02
2024-08-29,Placa de Vídeo,Nordeste,2,1739.29,3478.57
2024-08-29,Mouse,Sul,8,134.68,1077.42
2024-08-29,Mouse,Centro-Oeste,7,141.35,989.48
2024-08-29,SSD,Centro-Oeste,9,497.5,4477.5
2024-08-29,SSD,Centro-Oeste,5,394.78,1973.89
2024-08-30,Mouse,Centro-Oeste,7,116.51,815.58
2024-08-30,SSD,Sul,1,419.11,419.11
2024-08-30,Mouse,Sudeste,6,114.13,684.79
2024-08-30,Placa de Vídeo,Sul,2,1756.08,3512.16
2024-08-30,Mouse,Norte,4,157.26,629.03
2024-08-30,SSD,Sudeste,3,432.13,1296.39
2024-08-30,Mouse,Sudeste,11,139.04,1529.49
2024-08-30,Mouse,Sul,7,136.36,954.5
2024-08-30,SSD,Norte,3,433.09,1299.26
2024-08-30,SSD,Sul,1,494.92,494.92
2024-08-30,SSD,Nordeste,7,446.84,3127.86
2024-08-30,Mouse,Sudeste,4,103.92,415.69
2024-08-30,SSD,Sul,6,457.32,2743.9
2024-08-31,Mouse,Sudeste,9,135.73,1221.57
2024-08-31,Mouse,Sul,4,136.4,545.58
2024-08-31,SSD,Nordeste,10,466.75,4667.55
2024-08-31,Placa de Vídeo,Centro-Oeste,4,1763.04,7052.15
2024-08-31,SSD,Sul,5,389.26,1946.3
2024-08-31,SSD,Centro-Oeste,6,449.38,2696.28
2024-08-31,Placa de Vídeo,Nordeste,5,1702.58,8512.9
2024-08-31,SSD,Nordeste,5,431.82,2159.12
